(Worker_TP4_EP4 pid=754855) WARNING 09-20 18:31:19 [model_runner_v1.py:269] ITEM_TRACE steps=8 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:4'), 8, 329.576, 99.459), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:4'), 8, 0.83, 0.15), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 64, 0.49, 0.011), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 64, 0.184, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 8, 0.059, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 3, 0.012, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 3, 0.008, 0.003)]
(Worker_TP6_EP6 pid=754999) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=160 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:6'), 156, 1071.938, 103.707), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:6'), 156, 11.561, 0.243), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1248, 9.274, 0.039), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1248, 3.686, 0.035), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 156, 1.029, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.012, 0.003)]
(Worker_TP3_EP3 pid=754783) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=160 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:3'), 156, 961.873, 102.497), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:3'), 156, 11.763, 0.238), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1248, 9.549, 0.031), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1248, 3.68, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 156, 1.069, 0.01), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.022, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.014, 0.003)]
(Worker_TP7_EP7 pid=755071) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=160 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:7'), 156, 998.232, 105.17), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:7'), 156, 11.511, 0.223), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1248, 9.502, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1248, 3.667, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 156, 1.054, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP4_EP4 pid=754855) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=160 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:4'), 156, 1070.544, 99.459), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:4'), 156, 11.604, 0.156), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1248, 9.058, 0.063), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1248, 3.507, 0.013), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 156, 1.064, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP2_EP2 pid=754711) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=160 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:2'), 156, 976.98, 98.644), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:2'), 156, 11.039, 0.185), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1248, 9.556, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1248, 3.69, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 156, 1.058, 0.016), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.02, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP1_EP1 pid=754640) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=168 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:1'), 164, 1910.079, 135.524), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:1'), 164, 11.565, 0.213), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1312, 8.994, 0.04), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1312, 4.079, 0.05), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 164, 0.967, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.018, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP0_EP0 pid=754594) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=168 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:0'), 164, 2033.354, 139.752), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:0'), 164, 10.173, 0.117), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1312, 8.055, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1312, 3.763, 0.014), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 164, 0.952, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP3_EP3 pid=754783) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=168 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:3'), 164, 964.735, 102.497), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:3'), 164, 12.293, 0.238), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1312, 10.01, 0.031), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1312, 3.86, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 164, 1.122, 0.01), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.022, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.014, 0.003)]
(Worker_TP5_EP5 pid=754927) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=168 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:5'), 164, 1111.664, 114.434), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:5'), 164, 12.585, 0.272), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1312, 9.808, 0.021), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1312, 4.058, 0.012), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 164, 1.088, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.015, 0.003)]
(Worker_TP6_EP6 pid=754999) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=168 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:6'), 164, 1075.125, 103.707), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:6'), 164, 12.096, 0.243), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1312, 9.736, 0.039), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1312, 3.868, 0.035), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 164, 1.082, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.012, 0.003)]
(Worker_TP7_EP7 pid=755071) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=168 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:7'), 164, 998.946, 105.17), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:7'), 164, 12.069, 0.223), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1312, 9.975, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1312, 3.844, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 164, 1.108, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP4_EP4 pid=754855) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=168 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:4'), 164, 1071.345, 99.459), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:4'), 164, 12.131, 0.156), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1312, 9.461, 0.063), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1312, 3.677, 0.013), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 164, 1.115, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP2_EP2 pid=754711) WARNING 09-20 18:33:09 [model_runner_v1.py:269] ITEM_TRACE steps=168 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:2'), 164, 977.696, 98.644), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:2'), 164, 11.541, 0.185), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1312, 10.009, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1312, 3.866, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 164, 1.11, 0.016), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.02, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP3_EP3 pid=754783) WARNING 09-20 18:33:10 [model_runner_v1.py:269] ITEM_TRACE steps=176 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:3'), 172, 967.398, 102.497), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:3'), 172, 12.81, 0.238), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1376, 10.47, 0.031), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1376, 4.04, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 172, 1.174, 0.01), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.022, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.014, 0.003)]
(Worker_TP0_EP0 pid=754594) WARNING 09-20 18:33:10 [model_runner_v1.py:269] ITEM_TRACE steps=176 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:0'), 172, 2058.038, 139.752), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:0'), 172, 10.642, 0.117), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1376, 8.472, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1376, 3.953, 0.014), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 172, 0.998, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP5_EP5 pid=754927) WARNING 09-20 18:33:10 [model_runner_v1.py:269] ITEM_TRACE steps=176 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:5'), 172, 1113.086, 114.434), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:5'), 172, 13.128, 0.272), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1376, 10.254, 0.021), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1376, 4.245, 0.012), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 172, 1.14, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.015, 0.003)]
(Worker_TP1_EP1 pid=754640) WARNING 09-20 18:33:10 [model_runner_v1.py:269] ITEM_TRACE steps=176 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:1'), 172, 1930.031, 135.524), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:1'), 172, 12.067, 0.213), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1376, 9.423, 0.04), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1376, 4.271, 0.05), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 172, 1.012, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.018, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP6_EP6 pid=754999) WARNING 09-20 18:33:10 [model_runner_v1.py:269] ITEM_TRACE steps=176 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:6'), 172, 1075.849, 103.707), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:6'), 172, 12.633, 0.243), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1376, 10.187, 0.039), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1376, 4.045, 0.035), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 172, 1.136, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.012, 0.003)]
(Worker_TP7_EP7 pid=755071) WARNING 09-20 18:33:10 [model_runner_v1.py:269] ITEM_TRACE steps=176 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:7'), 172, 999.679, 105.17), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:7'), 172, 12.617, 0.223), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1376, 10.442, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1376, 4.022, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 172, 1.16, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP2_EP2 pid=754711) WARNING 09-20 18:33:10 [model_runner_v1.py:269] ITEM_TRACE steps=176 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:2'), 172, 978.501, 98.644), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:2'), 172, 12.088, 0.185), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1376, 10.463, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1376, 4.042, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 172, 1.16, 0.016), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.02, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP4_EP4 pid=754855) WARNING 09-20 18:33:10 [model_runner_v1.py:269] ITEM_TRACE steps=176 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:4'), 172, 1072.144, 99.459), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:4'), 172, 12.673, 0.156), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1376, 9.862, 0.063), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1376, 3.856, 0.013), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 172, 1.165, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP5_EP5 pid=754927) WARNING 09-20 18:33:10 [model_runner_v1.py:269] ITEM_TRACE steps=184 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:5'), 180, 1115.517, 114.434), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:5'), 180, 13.645, 0.272), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1440, 10.708, 0.021), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1440, 4.428, 0.012), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 180, 1.192, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.015, 0.003)]
(Worker_TP3_EP3 pid=754783) WARNING 09-20 18:33:10 [model_runner_v1.py:269] ITEM_TRACE steps=184 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:3'), 180, 971.452, 102.497), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:3'), 180, 13.337, 0.238), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1440, 10.93, 0.031), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1440, 4.22, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 180, 1.226, 0.01), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.022, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.014, 0.003)]
(Worker_TP0_EP0 pid=754594) WARNING 09-20 18:33:10 [model_runner_v1.py:269] ITEM_TRACE steps=184 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:0'), 180, 2082.703, 139.752), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:0'), 180, 11.109, 0.117), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1440, 8.895, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1440, 4.143, 0.014), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 180, 1.044, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP1_EP1 pid=754640) WARNING 09-20 18:33:10 [model_runner_v1.py:269] ITEM_TRACE steps=184 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:1'), 180, 1951.999, 135.524), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:1'), 180, 12.567, 0.213), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1440, 9.863, 0.04), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1440, 4.466, 0.05), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 180, 1.059, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.018, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
