Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::_to_copy,,,5.34,43.88,0,5.9405,0,0
aten::empty_strided,,,9.44,13.96,0,0,0,0
empty_tensor,,,4.52,4.52,0,0,0,0
aten::copy_,,,14.56,24.58,0,5.9405,0,0
aclnnInplaceCopy,,,10.02,10.02,5.9405,5.9405,0,0
Event::record,,,78.65,90.71,0,0.2,0,0
record_event,,,12.06,12.06,0.2,0.2,0,0
aten::linear,,,4.34,59.21,0,12.4205,0,0
aten::t,,,5.54,15.71,0,0,0,0
aten::transpose,,,2.79,10.17,0,0,0,0
aten::as_strided,,,7.38,7.38,0,0,0,0
aten::matmul,,,18.79,39.16,0,12.4205,0,0
empty_tensor,,,10.71,10.71,0,0,0,0
aclnnMatmul,,,9.66,9.66,12.4205,12.4205,0,0
Event::record,,,71.31,83.13,0,0.22,0,0
record_event,,,11.82,11.82,0.22,0.22,0,0
vllm::maybe_all_gather_and_maybe_unpad,,,44.82,304.21,0,17.62,0,0
vllm::all_gather,,,128.04,259.39,0,17.62,0,0
aten::empty,,,3.88,17.44,0,0,0,0
empty_tensor,,,13.56,13.56,0,0,0,0
c10d::_allgather_base_,,,56.44,84.8,0,16.88,0,0
record_event,,,13.96,13.96,0.02,0.02,0,0
wait_event,,,3.1,3.1,6.36,6.36,0,0
HcclAllgatherBase,,,3.04,4.81,0,10.24,0,0
HcclAllGather,,,1.77,1.77,10.24,10.24,0,0
record_event,,,3.52,3.52,0.24,0.24,0,0
record_event,,,2.97,2.97,0.02,0.02,0,0
wait_event,,,3.42,3.42,0.74,0.74,0,0
destroy_event,,,1.83,1.83,0,0,0,0
aten::reshape,,,2.01,8.6,0,0,0,0
aten::view,,,6.59,6.59,0,0,0,0
aten::movedim,,,1.53,11.1,0,0,0,0
aten::movedim,,,2.56,9.57,0,0,0,0
aten::permute,,,2.96,7.01,0,0,0,0
aten::as_strided,,,4.05,4.05,0,0,0,0
aten::reshape,,,0.85,4.16,0,0,0,0
aten::view,,,3.31,3.31,0,0,0,0
vllm::maybe_all_gather_and_maybe_unpad,,,40.45,275.27,0,10.68,0,0
vllm::all_gather,,,114.8,234.82,0,10.68,0,0
aten::empty,,,3.86,16.92,0,0,0,0
empty_tensor,,,13.06,13.06,0,0,0,0
c10d::_allgather_base_,,,51.32,77.59,0,10.66,0,0
record_event,,,12.65,12.65,0.02,0.02,0,0
wait_event,,,3.02,3.02,5.04,5.04,0,0
HcclAllgatherBase,,,2.88,4.59,0,5.06,0,0
HcclAllGather,,,1.71,1.71,5.06,5.06,0,0
record_event,,,3.24,3.24,0.32,0.32,0,0
record_event,,,2.77,2.77,0.22,0.22,0,0
wait_event,,,2.91,2.91,0.02,0.02,0,0
destroy_event,,,1.62,1.62,0,0,0,0
aten::reshape,,,1.58,6.81,0,0,0,0
aten::view,,,5.23,5.23,0,0,0,0
aten::movedim,,,1.41,10.26,0,0,0,0
aten::movedim,,,2.36,8.85,0,0,0,0
aten::permute,,,2.81,6.49,0,0,0,0
aten::as_strided,,,3.68,3.68,0,0,0,0
aten::reshape,,,1.03,3.91,0,0,0,0
aten::view,,,2.88,2.88,0,0,0,0
_C_ascend::moe_gating_top_k_hash,,,41.79,80.84,0,10.6,0,0
aten::empty,,,3.16,16.63,0,0,0,0
empty_tensor,,,13.47,13.47,0,0,0,0
aten::empty,,,1.37,5.65,0,0,0,0
empty_tensor,,,4.28,4.28,0,0,0,0
aten::empty,,,1.15,4.7,0,0,0,0
empty_tensor,,,3.55,3.55,0,0,0,0
aclnnMoeGatingTopKHash,,,12.07,12.07,10.6,10.6,0,0
aten::to,,,1.76,45.12,0,1.08,0,0
aten::_to_copy,,,5.62,43.36,0,1.08,0,0
aten::empty_strided,,,7.97,12.53,0,0,0,0
empty_tensor,,,4.56,4.56,0,0,0,0
aten::copy_,,,16.64,25.21,0,1.08,0,0
aclnnInplaceCopy,,,8.57,8.57,1.08,1.08,0,0
aten::detach,,,4.16,4.16,0,0,0,0
aten::detach,,,1.14,1.14,0,0,0,0
Event::record,,,78.96,92.43,0,0.22,0,0
record_event,,,13.47,13.47,0.22,0.22,0,0
aten::index,,,32.19,56.27,0,28.5405,0,0
empty_tensor,,,6.6,6.6,0,0,0,0
empty_tensor,,,7.85,7.85,0,0,0,0
aclnnIndex,,,9.63,9.63,28.5405,28.5405,0,0
aten::ne,,,11.1,22.76,0,1.36,0,0
empty_tensor,,,5.52,5.52,0,0,0,0
aclnnNeScalar,,,6.14,6.14,1.36,1.36,0,0
aten::mul,,,15.16,26.64,0,2.38,0,0
empty_tensor,,,5.65,5.65,0,0,0,0
aclnnMul,,,5.83,5.83,2.38,2.38,0,0
npu::npu_moe_init_routing_v2,,,24.18,48.65,0,30.5805,0,0
empty_tensor,,,8.4,8.4,0,0,0,0
empty_tensor,,,3.3,3.3,0,0,0,0
empty_tensor,,,3.09,3.09,0,0,0,0
empty_tensor,,,2.97,2.97,0,0,0,0
aclnnMoeInitRoutingV3,,,6.71,6.71,30.5805,30.5805,0,0
aten::to,,,1.48,1.48,0,0,0,0
_C_ascend::grouped_matmul_swiglu_quant_v2,,,185.39,234.31,0,107.0425,0,0
aten::empty,,,3.3,13.27,0,0,0,0
empty_tensor,,,9.97,9.97,0,0,0,0
aten::empty,,,1.22,5.02,0,0,0,0
empty_tensor,,,3.8,3.8,0,0,0,0
aten::empty,,,3.75,17.19,0,0,0,0
empty_tensor,,,13.44,13.44,0,0,0,0
aclnnGroupedMatmulSwigluQuantWeightNzV2,,,13.44,13.44,107.0425,107.0425,0,0
Event::record,,,77.59,90.65,0,0.22,0,0
record_event,,,13.06,13.06,0.22,0.22,0,0
npu::npu_grouped_matmul,,,42.12,70.23,0,59.321,0,0
empty_tensor,,,15.09,15.09,0,0,0,0
npu::get_npu_format,,,1.81,1.81,0,0,0,0
aclnnGroupedMatmulWeightNz,,,11.21,11.21,59.321,59.321,0,0
Event::record,,,83.2,95.76,0,0.22,0,0
record_event,,,12.56,12.56,0.22,0.22,0,0
aten::abs,,,16.34,36.85,0,1.38,0,0
empty_tensor,,,11.27,11.27,0,0,0,0
aclnnAbs,,,9.24,9.24,1.38,1.38,0,0
npu::npu_moe_token_unpermute,,,68.74,86.12,0,13.12,0,0
empty_tensor,,,7.64,7.64,0,0,0,0
aclnnMoeTokenUnpermute,,,9.74,9.74,13.12,13.12,0,0
vllm::maybe_pad_and_reduce,,,38.97,284.07,0,15.94,0,0
vllm::reduce_scatter,,,116.23,245.1,0,15.94,0,0
aten::movedim,,,1.61,13.3,0,0,0,0
aten::movedim,,,2.64,11.69,0,0,0,0
aten::permute,,,3.3,9.05,0,0,0,0
aten::as_strided,,,5.75,5.75,0,0,0,0
aten::empty,,,3.05,13.46,0,0,0,0
empty_tensor,,,10.41,10.41,0,0,0,0
c10d::_reduce_scatter_base_,,,54.66,82.91,0,15.159999999999998,0,0
record_event,,,13.69,13.69,0.0,0.0,0,0
wait_event,,,3.15,3.15,2.92,2.92,0,0
HcclReduceScatterBase,,,3.15,5.49,0,12.2,0,0
HcclReduceScatter,,,2.34,2.34,12.2,12.2,0,0
record_event,,,3.5,3.5,0.02,0.02,0,0
record_event,,,2.42,2.42,0.02,0.02,0,0
wait_event,,,3.15,3.15,0.78,0.78,0,0
destroy_event,,,1.66,1.66,0,0,0,0
aten::movedim,,,1.58,14.39,0,0,0,0
aten::movedim,,,2.45,12.81,0,0,0,0
aten::permute,,,5.48,10.36,0,0,0,0
aten::as_strided,,,4.88,4.88,0,0,0,0
Event::wait,,,63.71,77.37,0,0.02,0,0
wait_event,,,13.66,13.66,0.02,0.02,0,0
npu::npu_dynamic_quant,,,30.81,80.8,0,4.08,0,0
empty_tensor,,,12.91,12.91,0,0,0,0
empty_tensor,,,4.0,4.0,0,0,0,0
aclnnDynamicQuantV2,,,33.08,33.08,4.08,4.08,0,0
Event::wait,,,59.77,72.42,0,0.22,0,0
wait_event,,,12.65,12.65,0.22,0.22,0,0
npu::npu_quant_matmul,,,35.41,64.0,0,19.0605,0,0
empty_tensor,,,11.45,11.45,0,0,0,0
aten::empty,,,2.36,4.55,0,0,0,0
empty_tensor,,,2.19,2.19,0,0,0,0
aten::empty,,,1.02,2.69,0,0,0,0
empty_tensor,,,1.67,1.67,0,0,0,0
aclnnQuantMatmulWeightNz,,,9.9,9.9,19.0605,19.0605,0,0
Event::wait,,,56.36,67.1,0,0.2,0,0
wait_event,,,10.74,10.74,0.2,0.2,0,0
_C_ascend::npu_dequant_swiglu_quant,,,46.45,85.55,0,4.98,0,0
aten::empty,,,3.03,14.19,0,0,0,0
empty_tensor,,,11.16,11.16,0,0,0,0
aten::empty,,,1.35,4.96,0,0,0,0
empty_tensor,,,3.61,3.61,0,0,0,0
aten::empty,,,2.37,9.36,0,0,0,0
empty_tensor,,,6.99,6.99,0,0,0,0
aclnnDequantSwigluQuantV2,,,10.59,10.59,4.98,4.98,0,0
Event::wait,,,58.31,70.95,0,0.22,0,0
wait_event,,,12.64,12.64,0.22,0.22,0,0
npu::npu_quant_matmul,,,35.32,62.42,0,17.76,0,0
empty_tensor,,,10.53,10.53,0,0,0,0
aten::empty,,,2.29,4.42,0,0,0,0
empty_tensor,,,2.13,2.13,0,0,0,0
aten::empty,,,0.99,2.63,0,0,0,0
empty_tensor,,,1.64,1.64,0,0,0,0
aclnnQuantMatmulWeightNz,,,9.52,9.52,17.76,17.76,0,0
Event::record,,,70.43,83.74,0,0.02,0,0
record_event,,,13.31,13.31,0.02,0.02,0,0
Event::wait,,,46.31,56.36,0,0.02,0,0
wait_event,,,10.05,10.05,0.02,0.02,0,0
destroy_event,,,6.29,6.29,0,0,0,0
destroy_event,,,6.2,6.2,0,0,0,0
destroy_event,,,1.48,1.48,0,0,0,0
destroy_event,,,1.71,1.71,0,0,0,0
destroy_event,,,1.7,1.7,0,0,0,0
destroy_event,,,1.67,1.67,0,0,0,0
aten::add,,,29.07,47.06,0,7.6205,0,0
empty_tensor,,,11.08,11.08,0,0,0,0
aclnnAdd,,,6.91,6.91,7.6205,7.6205,0,0
vllm::maybe_all_reduce_tensor_model_parallel,,,25.71,25.71,0,0,0,0
aten::unsqueeze,,,5.06,9.39,0,0,0,0
aten::as_strided,,,4.33,4.33,0,0,0,0
aten::unsqueeze,,,2.33,4.25,0,0,0,0
aten::as_strided,,,1.92,1.92,0,0,0,0
aten::unsqueeze,,,2.1,3.69,0,0,0,0
aten::as_strided,,,1.59,1.59,0,0,0,0
aten::unsqueeze,,,1.96,3.43,0,0,0,0
aten::as_strided,,,1.47,1.47,0,0,0,0
_C_ascend::npu_hc_post,,,42.38,77.88,0,7.28,0,0
aten::empty,,,2.46,12.04,0,0,0,0
empty_tensor,,,9.58,9.58,0,0,0,0
aten::empty,,,2.34,12.82,0,0,0,0
empty_tensor,,,10.48,10.48,0,0,0,0
aclnnHcPost,,,10.64,10.64,7.28,7.28,0,0
aten::squeeze,,,4.37,7.22,0,0,0,0
aten::as_strided,,,2.85,2.85,0,0,0,0
_C_ascend::npu_hc_pre_v2,,,37.49,74.67,0,33.0205,0,0
aten::empty,,,1.99,8.91,0,0,0,0
empty_tensor,,,6.92,6.92,0,0,0,0
aten::empty,,,1.27,4.52,0,0,0,0
empty_tensor,,,3.25,3.25,0,0,0,0
aten::empty,,,1.19,4.22,0,0,0,0
empty_tensor,,,3.03,3.03,0,0,0,0
aten::empty,,,1.87,9.89,0,0,0,0
empty_tensor,,,8.02,8.02,0,0,0,0
aclnnHcPre,,,9.64,9.64,33.0205,33.0205,0,0
npu::npu_rms_norm,,,48.02,67.15,0,4.6805,0,0
empty_tensor,,,7.09,7.09,0,0,0,0
empty_tensor,,,3.59,3.59,0,0,0,0
aclnnRmsNorm,,,8.45,8.45,4.6805,4.6805,0,0
aten::empty,,,5.7,12.53,0,0,0,0
empty_tensor,,,6.83,6.83,0,0,0,0
aten::alias,,,4.01,4.01,0,0,0,0
vllm::dsa_forward,,,2196.24,5061.69,0,608.6945,0,0
aten::empty,,,3.12,12.7,0,0,0,0
empty_tensor,,,9.58,9.58,0,0,0,0
c10d::_allgather_base_,,,58.9,90.52,0,11.0,0,0
record_event,,,14.51,14.51,0.0,0.0,0,0
wait_event,,,4.53,4.53,0.02,0.02,0,0
HcclAllgatherBase,,,3.01,6.6,0,10.56,0,0
HcclAllGather,,,3.59,3.59,10.56,10.56,0,0
record_event,,,3.64,3.64,0.2,0.2,0,0
record_event,,,2.34,2.34,0.22,0.22,0,0
npu::npu_dynamic_quant,,,29.83,54.6,0,3.88,0,0
empty_tensor,,,9.74,9.74,0,0,0,0
empty_tensor,,,4.64,4.64,0,0,0,0
aclnnDynamicQuantV2,,,10.39,10.39,3.88,3.88,0,0
npu::npu_quant_matmul,,,31.55,53.88,0,16.5405,0,0
empty_tensor,,,6.82,6.82,0,0,0,0
aten::empty,,,2.44,4.45,0,0,0,0
empty_tensor,,,2.01,2.01,0,0,0,0
aten::empty,,,0.98,2.57,0,0,0,0
empty_tensor,,,1.59,1.59,0,0,0,0
aclnnQuantMatmulWeightNz,,,8.49,8.49,16.5405,16.5405,0,0
_C_ascend::npu_rms_norm_dynamic_quant,,,46.44,100.04,0,6.8405,0,0
aten::empty_like,,,5.3,16.12,0,0,0,0
aten::empty_strided,,,7.57,10.82,0,0,0,0
empty_tensor,,,3.25,3.25,0,0,0,0
aten::empty,,,1.31,4.71,0,0,0,0
empty_tensor,,,3.4,3.4,0,0,0,0
aten::empty,,,1.0,4.18,0,0,0,0
empty_tensor,,,3.18,3.18,0,0,0,0
aten::empty_like,,,1.93,7.65,0,0,0,0
aten::empty_strided,,,3.79,5.72,0,0,0,0
empty_tensor,,,1.93,1.93,0,0,0,0
aten::empty,,,2.24,10.36,0,0,0,0
empty_tensor,,,8.12,8.12,0,0,0,0
aclnnRmsNormDynamicQuant,,,10.58,10.58,6.8405,6.8405,0,0
npu::npu_quant_matmul,,,30.28,51.28,0,33.821,0,0
empty_tensor,,,6.12,6.12,0,0,0,0
aten::empty,,,1.63,3.56,0,0,0,0
empty_tensor,,,1.93,1.93,0,0,0,0
aten::empty,,,0.95,2.44,0,0,0,0
empty_tensor,,,1.49,1.49,0,0,0,0
aclnnQuantMatmulWeightNz,,,8.88,8.88,33.821,33.821,0,0
aten::unflatten,,,5.51,11.08,0,0,0,0
aten::view,,,5.57,5.57,0,0,0,0
aten::view,,,2.82,2.82,0,0,0,0
aten::empty_like,,,4.2,14.48,0,0,0,0
aten::empty_strided,,,6.96,10.28,0,0,0,0
empty_tensor,,,3.32,3.32,0,0,0,0
triton_rms_kernel,,,15.64,15.64,13.16,13.16,0,0
aten::view,,,7.58,7.58,0,0,0,0
aten::unsqueeze,,,3.24,7.68,0,0,0,0
aten::as_strided,,,4.44,4.44,0,0,0,0
_C_ascend::inplace_partial_rotary_mul,,,42.95,71.82,0,5.2205,0,0
aten::empty,,,3.49,17.36,0,0,0,0
empty_tensor,,,13.87,13.87,0,0,0,0
aclnnInplacePartialRotaryMul,,,11.51,11.51,5.2205,5.2205,0,0
wait_event,,,4.92,4.92,0.0,0.0,0,0
aten::slice,,,4.2,8.25,0,0,0,0
aten::as_strided,,,4.05,4.05,0,0,0,0
npu::npu_dynamic_quant,,,28.56,52.53,0,7.08,0,0
empty_tensor,,,10.29,10.29,0,0,0,0
empty_tensor,,,4.16,4.16,0,0,0,0
aclnnDynamicQuantV2,,,9.52,9.52,7.08,7.08,0,0
npu::npu_quant_matmul,,,32.39,57.43,0,13.5605,0,0
empty_tensor,,,8.08,8.08,0,0,0,0
aten::empty,,,2.29,4.4,0,0,0,0
empty_tensor,,,2.11,2.11,0,0,0,0
aten::empty,,,0.97,2.43,0,0,0,0
empty_tensor,,,1.46,1.46,0,0,0,0
aclnnQuantMatmulWeightNz,,,10.13,10.13,13.5605,13.5605,0,0
npu::npu_rms_norm,,,55.01,73.49,0,9.7605,0,0
empty_tensor,,,6.72,6.72,0,0,0,0
empty_tensor,,,3.02,3.02,0,0,0,0
aclnnRmsNorm,,,8.74,8.74,9.7605,9.7605,0,0
aten::view,,,5.78,5.78,0,0,0,0
aten::unsqueeze,,,3.08,7.1,0,0,0,0
aten::as_strided,,,4.02,4.02,0,0,0,0
aten::slice,,,3.14,5.55,0,0,0,0
aten::as_strided,,,2.41,2.41,0,0,0,0
aten::slice,,,0.96,2.67,0,0,0,0
aten::as_strided,,,1.71,1.71,0,0,0,0
_C_ascend::inplace_partial_rotary_mul,,,37.99,61.97,0,8.4805,0,0
aten::empty,,,3.25,13.74,0,0,0,0
empty_tensor,,,10.49,10.49,0,0,0,0
aclnnInplacePartialRotaryMul,,,10.24,10.24,8.4805,8.4805,0,0
_C_ascend::npu_scatter_nd_update_sk,,,31.43,54.98,0,26.0805,0,0
aten::empty,,,2.77,13.85,0,0,0,0
empty_tensor,,,11.08,11.08,0,0,0,0
aclnnScatterNdUpdateSk,,,9.7,9.7,26.0805,26.0805,0,0
aten::squeeze,,,8.65,14.65,0,0,0,0
aten::as_strided,,,6.0,6.0,0,0,0,0
aten::view,,,4.55,4.55,0,0,0,0
aten::view,,,2.36,2.36,0,0,0,0
_C_ascend::compressor,,,47.23,81.23,0,52.881,0,0
aten::empty,,,2.46,11.53,0,0,0,0
empty_tensor,,,9.07,9.07,0,0,0,0
aten::empty,,,2.23,11.47,0,0,0,0
empty_tensor,,,9.24,9.24,0,0,0,0
aclnnCompressor,,,11.0,11.0,52.881,52.881,0,0
aten::reshape,,,1.69,7.01,0,0,0,0
aten::view,,,5.32,5.32,0,0,0,0
aten::linear,,,3.65,51.04,0,6.56,0,0
aten::t,,,5.05,12.09,0,0,0,0
aten::transpose,,,3.23,7.04,0,0,0,0
aten::as_strided,,,3.81,3.81,0,0,0,0
aten::matmul,,,19.19,35.3,0,6.56,0,0
empty_tensor,,,6.89,6.89,0,0,0,0
aclnnMatmul,,,9.22,9.22,6.56,6.56,0,0
aten::mul,,,15.22,31.22,0,1.22,0,0
empty_tensor,,,5.42,5.42,0,0,0,0
aten::item,,,1.92,3.63,0,0,0,0
aten::_local_scalar_dense,,,1.71,1.71,0,0,0,0
aclnnMuls,,,6.95,6.95,1.22,1.22,0,0
aten::alias,,,2.43,2.43,0,0,0,0
aten::reshape,,,1.22,5.05,0,0,0,0
aten::view,,,3.83,3.83,0,0,0,0
npu::npu_dynamic_quant,,,23.69,42.16,0,2.76,0,0
empty_tensor,,,6.25,6.25,0,0,0,0
empty_tensor,,,4.11,4.11,0,0,0,0
aclnnDynamicQuantV2,,,8.11,8.11,2.76,2.76,0,0
aten::unsqueeze,,,3.07,6.87,0,0,0,0
aten::as_strided,,,3.8,3.8,0,0,0,0
_C_ascend::npu_scatter_nd_update_sk,,,34.33,55.29,0,19.8205,0,0
aten::empty,,,2.93,11.36,0,0,0,0
empty_tensor,,,8.43,8.43,0,0,0,0
aclnnScatterNdUpdateSk,,,9.6,9.6,19.8205,19.8205,0,0
aten::to,,,1.95,39.87,0,1.14,0,0
aten::_to_copy,,,5.31,37.92,0,1.14,0,0
aten::empty_strided,,,7.66,11.15,0,0,0,0
empty_tensor,,,3.49,3.49,0,0,0,0
aten::copy_,,,13.75,21.46,0,1.14,0,0
aclnnInplaceCopy,,,7.71,7.71,1.14,1.14,0,0
aten::unsqueeze,,,2.72,6.51,0,0,0,0
aten::as_strided,,,3.79,3.79,0,0,0,0
_C_ascend::npu_scatter_nd_update_sk,,,29.88,50.14,0,18.0805,0,0
aten::empty,,,2.23,10.63,0,0,0,0
empty_tensor,,,8.4,8.4,0,0,0,0
aclnnScatterNdUpdateSk,,,9.63,9.63,18.0805,18.0805,0,0
npu::npu_quant_matmul,,,30.18,54.74,0,15.24,0,0
empty_tensor,,,7.26,7.26,0,0,0,0
aten::empty,,,1.83,3.83,0,0,0,0
empty_tensor,,,2.0,2.0,0,0,0,0
aten::empty,,,0.97,2.58,0,0,0,0
empty_tensor,,,1.61,1.61,0,0,0,0
aclnnQuantMatmulWeightNz,,,10.89,10.89,15.24,15.24,0,0
aten::view,,,4.62,4.62,0,0,0,0
aten::unsqueeze,,,2.6,6.5,0,0,0,0
aten::as_strided,,,3.9,3.9,0,0,0,0
_C_ascend::inplace_partial_rotary_mul,,,38.78,61.63,0,5.16,0,0
aten::empty,,,2.76,12.94,0,0,0,0
empty_tensor,,,10.18,10.18,0,0,0,0
aclnnInplacePartialRotaryMul,,,9.91,9.91,5.16,5.16,0,0
aten::reshape,,,1.71,6.56,0,0,0,0
aten::view,,,4.85,4.85,0,0,0,0
aten::linear,,,4.17,47.79,0,6.0405,0,0
aten::t,,,5.22,11.52,0,0,0,0
aten::transpose,,,2.71,6.3,0,0,0,0
aten::as_strided,,,3.59,3.59,0,0,0,0
aten::matmul,,,16.96,32.1,0,6.0405,0,0
empty_tensor,,,6.88,6.88,0,0,0,0
aclnnMatmul,,,8.26,8.26,6.0405,6.0405,0,0
aten::mul,,,15.03,29.99,0,5.4005,0,0
empty_tensor,,,5.16,5.16,0,0,0,0
aten::item,,,1.85,3.14,0,0,0,0
aten::_local_scalar_dense,,,1.29,1.29,0,0,0,0
aclnnMuls,,,6.66,6.66,5.4005,5.4005,0,0
aten::alias,,,2.76,2.76,0,0,0,0
aten::reshape,,,1.46,5.14,0,0,0,0
aten::view,,,3.68,3.68,0,0,0,0
vllm::unquantized_gemm,,,18.03,65.69,0,9.9205,0,0
aten::linear,,,3.46,47.66,0,9.9205,0,0
aten::t,,,4.61,12.08,0,0,0,0
aten::transpose,,,2.7,7.47,0,0,0,0
aten::as_strided,,,4.77,4.77,0,0,0,0
aten::matmul,,,15.44,32.12,0,9.9205,0,0
empty_tensor,,,7.69,7.69,0,0,0,0
aclnnMatmul,,,8.99,8.99,9.9205,9.9205,0,0
aten::mul,,,15.35,31.51,0,0.92,0,0
empty_tensor,,,6.15,6.15,0,0,0,0
aten::item,,,1.45,2.64,0,0,0,0
aten::_local_scalar_dense,,,1.19,1.19,0,0,0,0
aclnnMuls,,,7.37,7.37,0.92,0.92,0,0
npu::npu_dynamic_quant,,,23.84,44.59,0,6.4,0,0
empty_tensor,,,6.75,6.75,0,0,0,0
empty_tensor,,,5.79,5.79,0,0,0,0
aclnnDynamicQuantV2,,,8.21,8.21,6.4,6.4,0,0
aten::to,,,1.65,35.12,0,1.0005,0,0
aten::_to_copy,,,5.4,33.47,0,1.0005,0,0
aten::empty_strided,,,6.86,10.08,0,0,0,0
empty_tensor,,,3.22,3.22,0,0,0,0
aten::copy_,,,11.6,17.99,0,1.0005,0,0
aclnnInplaceCopy,,,6.39,6.39,1.0005,1.0005,0,0
aten::to,,,1.04,30.72,0,1.22,0,0
aten::_to_copy,,,3.09,29.68,0,1.22,0,0
aten::empty_strided,,,5.68,8.65,0,0,0,0
empty_tensor,,,2.97,2.97,0,0,0,0
aten::copy_,,,11.56,17.94,0,1.22,0,0
aclnnInplaceCopy,,,6.38,6.38,1.22,1.22,0,0
aten::squeeze,,,7.05,11.84,0,0,0,0
aten::as_strided,,,4.79,4.79,0,0,0,0
aten::to,,,1.14,1.14,0,0,0,0
aten::slice,,,6.08,8.79,0,0,0,0
aten::as_strided,,,2.71,2.71,0,0,0,0
_C_ascend::npu_vllm_quant_lightning_indexer,,,52.01,86.49,0,78.2215,0,0
aten::empty,,,2.14,9.54,0,0,0,0
empty_tensor,,,7.4,7.4,0,0,0,0
aten::empty,,,1.2,3.04,0,0,0,0
empty_tensor,,,1.84,1.84,0,0,0,0
aten::empty,,,2.21,11.37,0,0,0,0
empty_tensor,,,9.16,9.16,0,0,0,0
aclnnVllmQuantLightningIndexer,,,10.53,10.53,78.2215,78.2215,0,0
aten::squeeze,,,7.43,12.63,0,0,0,0
aten::as_strided,,,5.2,5.2,0,0,0,0
aten::view,,,4.32,4.32,0,0,0,0
aten::view,,,2.22,2.22,0,0,0,0
_C_ascend::compressor,,,47.04,80.58,0,59.1815,0,0
aten::empty,,,2.3,10.86,0,0,0,0
empty_tensor,,,8.56,8.56,0,0,0,0
aten::empty,,,2.06,11.11,0,0,0,0
empty_tensor,,,9.05,9.05,0,0,0,0
aclnnCompressor,,,11.57,11.57,59.1815,59.1815,0,0
_C_ascend::npu_scatter_nd_update_sk,,,44.89,66.1,0,18.5005,0,0
aten::empty,,,2.19,11.26,0,0,0,0
empty_tensor,,,9.07,9.07,0,0,0,0
aclnnScatterNdUpdateSk,,,9.95,9.95,18.5005,18.5005,0,0
_C_ascend::npu_sparse_attn_sharedkv,,,47.1,82.06,0,45.101,0,0
aten::empty,,,2.29,10.83,0,0,0,0
empty_tensor,,,8.54,8.54,0,0,0,0
aten::empty,,,1.15,3.39,0,0,0,0
empty_tensor,,,2.24,2.24,0,0,0,0
aten::empty,,,2.1,10.72,0,0,0,0
empty_tensor,,,8.62,8.62,0,0,0,0
aclnnSparseAttnSharedkv,,,10.02,10.02,45.101,45.101,0,0
destroy_event,,,2.89,2.89,0,0,0,0
aten::unsqueeze,,,3.84,8.38,0,0,0,0
aten::as_strided,,,4.54,4.54,0,0,0,0
aten::neg,,,13.98,31.53,0,1.16,0,0
empty_tensor,,,6.93,6.93,0,0,0,0
aclnnNeg,,,10.62,10.62,1.16,1.16,0,0
_C_ascend::inplace_partial_rotary_mul,,,36.03,57.97,0,5.5,0,0
aten::empty,,,2.64,12.71,0,0,0,0
empty_tensor,,,10.07,10.07,0,0,0,0
aclnnInplacePartialRotaryMul,,,9.23,9.23,5.5,5.5,0,0
aten::view,,,6.03,6.03,0,0,0,0
aten::permute,,,3.36,8.15,0,0,0,0
aten::as_strided,,,4.79,4.79,0,0,0,0
aten::contiguous,,,2.59,39.05,0,11.7205,0,0
aten::clone,,,4.0,36.46,0,11.7205,0,0
empty_tensor,,,6.36,6.36,0,0,0,0
aten::copy_,,,18.43,26.1,0,11.7205,0,0
aclnnInplaceCopy,,,7.67,7.67,11.7205,11.7205,0,0
aten::view,,,3.54,3.54,0,0,0,0
aten::empty_like,,,4.97,14.49,0,0,0,0
aten::empty_strided,,,6.74,9.52,0,0,0,0
empty_tensor,,,2.78,2.78,0,0,0,0
c10d::alltoall_base_,,,56.63,81.13,0,13.34,0,0
record_event,,,10.26,10.26,0.2,0.2,0,0
wait_event,,,4.76,4.76,0.02,0.02,0,0
HcclAlltoAll,,,2.12,3.58,0,12.68,0,0
HcclAlltoAll,,,1.46,1.46,12.68,12.68,0,0
record_event,,,3.53,3.53,0.22,0.22,0,0
record_event,,,2.37,2.37,0.22,0.22,0,0
wait_event,,,3.21,3.21,0.0,0.0,0,0
destroy_event,,,1.96,1.96,0,0,0,0
aten::view,,,5.45,5.45,0,0,0,0
npu::npu_transpose_batchmatmul,,,30.99,51.65,0,34.421,0,0
empty_tensor,,,10.83,10.83,0,0,0,0
aclnnTransposeBatchMatMul,,,9.83,9.83,34.421,34.421,0,0
aten::reshape,,,3.31,7.85,0,0,0,0
aten::view,,,4.54,4.54,0,0,0,0
vllm::matmul_and_reduce,,,147.52,463.11,0,31.64,0,0
vllm::unquantized_gemm,,,16.72,75.94,0,15.74,0,0
aten::linear,,,4.14,59.22,0,15.74,0,0
aten::t,,,5.39,14.22,0,0,0,0
aten::transpose,,,3.02,8.83,0,0,0,0
aten::as_strided,,,5.81,5.81,0,0,0,0
aten::matmul,,,18.7,40.86,0,15.74,0,0
empty_tensor,,,10.97,10.97,0,0,0,0
aclnnMatmul,,,11.19,11.19,15.74,15.74,0,0
vllm::reduce_scatter,,,115.84,239.65,0,15.9,0,0
aten::movedim,,,1.5,10.87,0,0,0,0
aten::movedim,,,2.49,9.37,0,0,0,0
aten::permute,,,2.9,6.88,0,0,0,0
aten::as_strided,,,3.98,3.98,0,0,0,0
